epoch,sunroof,luggage_carrier,open_cargo_area,enclosed_cab,spare_wheel,wrecked,flatbed,ladder,enclosed_box,soft_shell_box,harnessed_to_a_cart,ac_vents,bus,cement mixer,crane truck,dedicated agricultural vehicle,hatchback,jeep,light truck,minibus,minivan,pickup,prime mover,sedan,tanker,truck,van,large vehicle,small vehicle,black,blue,green,other,red,silver/grey,white,yellow
43,0.85,0.0,0.5384615384615384,0.5714285714285714,0.0,0.7383966244725738,0.6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6337805840568271,0.3333333333333333,1.0,0.0,0.14285714285714285,0.7323943661971831,0.0,0.7887131952017448,0.0,0.43902439024390244,0.6190476190476191,0.7955801104972375,0.976103634762923,0.767578125,0.7837837837837838,0.0,0.3333333333333333,0.926829268292683,0.7528473804100227,0.7961329715061058,0.9166666666666666
44,0.8782287822878229,0.0,0.5217391304347826,0.6875,0.0,0.7222222222222222,0.5555555555555556,0.0,0.3333333333333333,0.0,0.0,0.5714285714285714,0.75,0.0,0.0,0.0,0.6693290734824281,0.3333333333333333,0.2857142857142857,0.0,0.3888888888888889,0.684931506849315,0.0,0.7785900783289817,0.0,0.7058823529411765,0.6025641025641025,0.8351648351648352,0.9769840271663942,0.75390625,0.7621621621621621,0.0,1.0,0.93,0.7718818380743983,0.8086028676225409,0.8556701030927835
45,0.8373702422145328,0.0,0.5416666666666666,0.6923076923076923,0.0,0.7254901960784313,0.25,0.0,0.4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6508447304907482,0.45,0.6666666666666666,0.0,0.25,0.7647058823529411,0.0,0.7936250675310643,0.0,0.5238095238095238,0.48214285714285715,0.8108108108108109,0.9770925110132158,0.769857433808554,0.8373205741626795,0.0,0.0,0.9195979899497487,0.7627695800227015,0.8067001675041876,0.8823529411764706
46,0.8496503496503497,0.0,0.6086956521739131,0.5,1.0,0.71484375,0.45454545454545453,0.0,0.2727272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6492926284437825,0.1,0.3333333333333333,0.0,0.25,0.734375,0.0,0.7948094079480941,0.0,0.56,0.576271186440678,0.8,0.9775733904497921,0.780718336483932,0.7990196078431373,0.5,0.6666666666666666,0.926829268292683,0.7765726681127982,0.8072493224932249,0.8690476190476191
47,0.8450704225352113,0.0,0.5416666666666666,0.4444444444444444,0.0,0.7362637362637363,0.6666666666666666,0.0,0.16666666666666666,0.0,0.0,0.2857142857142857,0.5,0.0,0.0,0.0,0.6455493183640738,0.47058823529411764,0.0,0.0,0.3333333333333333,0.7142857142857143,0.0,0.7966377440347071,0.0,0.37037037037037035,0.6582278481012658,0.7948717948717948,0.9774473982613078,0.7803921568627451,0.7918781725888325,0.2,0.4,0.9343434343434344,0.7652370203160271,0.8032952252858103,0.8452380952380952
48,0.8178694158075601,0.6,0.6666666666666666,0.7272727272727273,0.0,0.7364341085271318,0.5714285714285714,0.0,0.2222222222222222,0.0,0.0,0.6666666666666666,1.0,0.0,0.0,0.0,0.6622516556291391,0.34210526315789475,0.0,0.0,0.42105263157894735,0.8225806451612904,0.0,0.7904371584699453,0.0,0.5555555555555556,0.6307692307692307,0.823170731707317,0.9749027481490776,0.7607361963190185,0.765,0.0,0.0,0.8956043956043956,0.7582608695652174,0.7742257742257742,0.7887323943661971
49,0.87109375,0.0,0.6190476190476191,0.5,0.0,0.7193675889328063,0.42857142857142855,0.0,0.4444444444444444,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.6506024096385542,0.4444444444444444,0.0,0.0,0.38461538461538464,0.7536231884057971,0.0,0.7958896396396397,0.0,0.46153846153846156,0.5694444444444444,0.7222222222222222,0.9727728983688834,0.7845188284518828,0.813953488372093,0.0,0.6666666666666666,0.9004739336492891,0.7545507927187316,0.7902892561983471,0.8133333333333334
50,0.831081081081081,0.0,0.5333333333333333,0.5555555555555556,0.0,0.7753623188405797,0.4444444444444444,0.0,0.5,0.0,0.0,0.375,0.5,0.0,0.0,0.0,0.6554552912223134,0.2727272727272727,0.25,0.0,0.5789473684210527,0.7794117647058824,0.0,0.7846527965414752,0.0,0.4827586206896552,0.6533333333333333,0.8170731707317073,0.9749027481490776,0.7687861271676301,0.7961165048543689,0.5,0.5,0.9197860962566845,0.7684092186621697,0.7892317793827971,0.8
51,0.8415492957746479,0.0,0.75,0.7,0.5,0.7508896797153025,0.3333333333333333,0.0,0.4,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.6645264847512039,0.391304347826087,0.42857142857142855,0.0,0.5714285714285714,0.7625,0.0,0.7993456924754635,0.0,0.5526315789473685,0.5949367088607594,0.8082901554404145,0.9778253748267608,0.7575150300601202,0.7857142857142857,0.5,0.5,0.9141414141414141,0.7714132762312634,0.802689075630252,0.8255813953488372
52,0.8576158940397351,1.0,0.5714285714285714,0.5333333333333333,0.0,0.7868852459016393,0.6,0.0,0.2857142857142857,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.6765601217656012,0.475,0.5,0.0,0.48,0.7352941176470589,0.0,0.798896551724138,0.0,0.4473684210526316,0.59375,0.8502673796791443,0.9779680221578748,0.782520325203252,0.7931034482758621,0.25,1.0,0.9285714285714286,0.7788944723618091,0.8094594594594594,0.8723404255319149
